"","time","assetCode","assetName","volume","price","mcap","mkres1","mkres10","mkres1_raw","mkres10_raw","mkres10_pred","active_rate","points"
"452699","2016-01-19 22:00:00+00:00","FB.O","Facebook Inc",30998256,95.26,2952893866.56,0.00234566173496647,0.00360843030526378,0.00305359587238074,-0.0680884367051457,0.200873409630026,1,1791
"453141","2016-01-20 22:00:00+00:00","FB.O","Facebook Inc",59051429,94.35,5571502326.15,0.00642486150073004,0.001915124498993,-0.00955280285534343,-0.0815730555825952,0.107870410778626,1,1791
"455944","2016-01-21 22:00:00+00:00","FB.O","Facebook Inc",30518939,94.16,2873663296.24,-0.00905291008158605,-0.0187866584664546,-0.00201377848436668,-0.085558900650675,0.0838936700414885,1,1791
"457410","2016-01-22 22:00:00+00:00","FB.O","Facebook Inc",30495387,97.94,2986718202.78,0.0107200327677658,0.0207385697669959,0.0401444350042481,0.00020424836601296,0.0649608404556257,1,1791
"458864","2016-01-25 22:00:00+00:00","FB.O","Facebook Inc",32482015,97.01,3151080275.15,0.012914184752506,0.0225785336801284,-0.00949560955687145,-0.00328778382821326,0.0373289564444783,1,1793
"461589","2016-01-26 22:00:00+00:00","FB.O","Facebook Inc",26877080,97.34,2616214967.2,-0.0173436582311555,0.00999423718446974,0.00340171116379762,-0.00174341093221209,0.103351800120776,1,1793
"462986","2016-01-27 22:00:00+00:00","FB.O","Facebook Inc",58699359,94.45,5544154457.55,-0.0134586225759818,-0.0168766039564833,-0.0296897472775838,-0.0495119251283084,-0.0160862713529845,1,1790
"464568","2016-01-28 22:00:00+00:00","FB.O","Facebook Inc",107475327,109.11,11726632928.97,0.14490578361348,0.141062436181284,0.155214399152991,0.143231349538977,0.0390535307211378,1,1788
"467079","2016-01-29 22:00:00+00:00","FB.O","Facebook Inc",62739548,112.21,7040004681.08,-0.0146687474783003,0.124841769859485,0.0284116946201081,0.14069330080309,0.0229840170236882,1,1793
"468598","2016-02-01 22:00:00+00:00","FB.O","Facebook Inc",46132726,115.09,5309415435.34,0.0264393290353298,0.146677788527013,0.0256661616611711,0.211856375697589,-0.057590656606041,1,1798
"470633","2016-02-02 22:00:00+00:00","FB.O","Facebook Inc",59778571,114.61,6851222022.31,0.0270808300976799,0.176182476133425,-0.00417064905725961,0.203128280495486,-0.112394311589152,1,1803
"472500","2016-02-03 22:00:00+00:00","FB.O","Facebook Inc",56919324,112.69,6414238621.56,-0.0246494084658362,0.122822626185611,-0.0167524648809004,0.19438261791203,-0.0899466896230824,1,1808
"474159","2016-02-04 22:00:00+00:00","FB.O","Facebook Inc",38890199,110.49,4296978087.51,-0.0219065252173221,0.106712593923703,-0.0195225840802201,0.173428207306712,-0.0550247943561603,1,1808
"475516","2016-02-05 22:00:00+00:00","FB.O","Facebook Inc",76894741,104.07,8002435695.87,-0.0261587558154392,0.100955248697536,-0.0581048058647842,0.0625893404124973,-0.0460724400979191,1,1811
"477578","2016-02-08 22:00:00+00:00","FB.O","Facebook Inc",71229746,99.75,7105167163.5,-0.0171316083008501,0.0619898681731792,-0.0415105217641971,0.0282445108751674,-0.0270126760447481,1,1812
"478599","2016-02-09 22:00:00+00:00","FB.O","Facebook Inc",62709018,99.54,6242055651.72,-0.000952516621203723,0.0955315319270163,-0.00210526315789472,0.0226011916991986,-0.041737562240583,1,1798
"481565","2016-02-10 22:00:00+00:00","FB.O","Facebook Inc",45179370,101,4563116370,0.0149969384516005,0.114223691016401,0.0146674703636729,0.0693488618316569,-0.028555313192021,1,1802
"483372","2016-02-11 22:00:00+00:00","FB.O","Facebook Inc",43670634,101.91,4450474310.94,0.0297356193360248,0.0268649380460231,0.00900990099009902,-0.0659884520208963,-0.0771082165381824,1,1800
"483956","2016-02-12 22:00:00+00:00","FB.O","Facebook Inc",36176760,102.01,3690391287.6,-0.0276276668717796,0.022315698795943,0.000981257972721084,-0.0909009892166472,-0.0252045774046245,1,1807
"485971","2016-02-16 22:00:00+00:00","FB.O","Facebook Inc",45687224,101.61,4642278830.64,-0.0256872767466008,-0.0494121439809885,-0.00392118419762777,-0.117125727691372,0.00186246564028422,1,1818
"487177","2016-02-17 22:00:00+00:00","FB.O","Facebook Inc",44073369,105.2,4636518418.8,0.0138298594302306,-0.118119690895456,0.0353311681921071,-0.0821045284006631,-0.00887695686497747,1,1816
"490101","2016-02-18 22:00:00+00:00","FB.O","Facebook Inc",29593508,103.47,3062040272.76,-0.0102579463480641,-0.089784359031064,-0.0164448669201521,-0.0818173750998313,0.00632212338400349,1,1818
"490702","2016-02-19 22:00:00+00:00","FB.O","Facebook Inc",32404516,104.57,3388540238.12,0.0106657818882643,-0.0575344793177801,0.0106311008021649,-0.0535795094578695,-0.0322337838747584,1,1818
"494293","2016-02-22 22:00:00+00:00","FB.O","Facebook Inc",35709714,107.16,3826652952.24,0.00526778589260682,-0.0751226289710416,0.024768097924835,0.0296915537618911,-0.0602568105686283,1,1824
"494961","2016-02-23 22:00:00+00:00","FB.O","Facebook Inc",25319315,105.46,2670174959.9,0.000501721649686728,-0.0410469896776814,-0.0158641284061217,0.0572431077694235,-0.0280670201420771,1,1825
"496505","2016-02-24 22:00:00+00:00","FB.O","Facebook Inc",34412437,106.88,3678001266.56,0.00744808981684889,-0.0293855177135089,0.0134648207851318,0.0737392003214787,-0.0423751153332325,1,1823
"498759","2016-02-25 22:00:00+00:00","FB.O","Facebook Inc",29906278,108.07,3231971463.46,-0.00483698487648594,-0.0441614119362318,0.0111339820359282,0.0699999999999998,-0.0413154750858289,1,1823
"500680","2016-02-26 22:00:00+00:00","FB.O","Facebook Inc",26686193,107.92,2879973948.56,0.00111130754568714,-0.0510964903543605,-0.00138798926621631,0.0589736041605338,-0.0559735647887464,1,1822
"501843","2016-02-29 22:00:00+00:00","FB.O","Facebook Inc",32778992,106.92,3504729824.64,3.19147411697585e-05,-0.0125717479138982,-0.00926612305411412,0.0481325360258797,-0.0765156631128944,1,1824
"505128","2016-03-01 22:00:00+00:00","FB.O","Facebook Inc",26817309,109.82,2945076874.38,-0.000145523988821211,0.00833672196751319,0.0271230826786382,0.0807991339435095,-0.0424021756508855,1,1825
"506388","2016-03-02 22:00:00+00:00","FB.O","Facebook Inc",25670170,109.95,2822435191.5,-0.00354837610715302,-0.000986497668851179,0.00118375523584047,0.0451520912547529,-0.0359892133810403,1,1826
"507529","2016-03-03 22:00:00+00:00","FB.O","Facebook Inc",21353092,109.58,2339871821.36,-0.00796199762998323,0.000403831063848573,-0.00336516598453851,0.0590509326374795,-0.0398991254350532,1,1830
"509775","2016-03-04 22:00:00+00:00","FB.O","Facebook Inc",24938858,108.39,2703122818.62,-0.0152515406493481,-0.0207354407986047,-0.0108596459207885,0.0365305536960887,-0.0140394380860848,1,1825
"511703","2016-03-07 22:00:00+00:00","FB.O","Facebook Inc",31534055,105.73,3334095635.15,-0.0257220150794133,-0.0488113706367473,-0.0245410093182028,-0.01334453154162,0.0248387622651272,1,1833
"512674","2016-03-08 22:00:00+00:00","FB.O","Facebook Inc",25616963,105.93,2713604890.59,0.0128216372775741,-0.0361330635943608,0.00189161070651656,0.00445666603451556,0.00114613094824484,1,1835
"516077","2016-03-09 22:00:00+00:00","FB.O","Facebook Inc",20493305,107.51,2203235220.55,0.0110230410316092,-0.0381510159287113,0.0149155102426131,0.00589446107784442,0.0125778644239383,1,1832
"516733","2016-03-10 22:00:00+00:00","FB.O","Facebook Inc",24854284,107.32,2667361758.88,-0.00188722790108215,-0.0392388754394449,-0.00176727746256178,-0.00693994633108175,0.0201916037911194,1,1829
"518707","2016-03-11 22:00:00+00:00","FB.O","Facebook Inc",20697553,109.41,2264519273.73,0.00592449402576161,-0.0613268927840312,0.0194744688781214,0.0138065233506302,0.0377327030925913,1,1830
"520359","2016-03-14 22:00:00+00:00","FB.O","Facebook Inc",17249365,109.89,1895532719.85,0.00560504515179368,-0.0703440161492584,0.00438716753496027,0.0277777777777777,0.0599406521423441,1,1830
"521818","2016-03-15 22:00:00+00:00","FB.O","Facebook Inc",17618460,110.67,1949834968.2,0.00907900246024897,-0.0406227646619655,0.00709800709800712,0.00773993808049545,0.0275731099855032,1,1830
"524540","2016-03-16 22:00:00+00:00","FB.O","Facebook Inc",24744778,112.18,2775869196.04,0.00661019709339272,-0.0314039833563606,0.0136441673443572,0.0202819463392452,0.0121612606506142,1,1831
"526347","2016-03-17 22:00:00+00:00","FB.O","Facebook Inc",24241247,111.02,2691263241.94,-0.0175021281950386,-0.0403674772784318,-0.0103405241576039,0.0131410841394415,0.0202756307470935,1,1827
"527584","2016-03-18 22:00:00+00:00","FB.O","Facebook Inc",36256877,111.45,4040828941.65,-0.000653327326485998,-0.0186750719394738,0.00387317600432358,0.028231386659286,0.00443465818629881,1,1828
"530119","2016-03-21 22:00:00+00:00","FB.O","Facebook Inc",18447974,111.85,2063405891.9,0.00255742912796347,0.0213966423764319,0.00358905338716897,0.0578832876194078,0.0101632896866477,1,1831
"532429","2016-03-22 22:00:00+00:00","FB.O","Facebook Inc",19001076,112.25,2132870781,0.00441016163708882,0.00718211132709611,0.00357621814930709,0.059662040970452,0.013771042471876,1,1829
"533151","2016-03-23 22:00:00+00:00","FB.O","Facebook Inc",18561974,112.54,2088964553.96,0.00792151932719025,0.0144333022376791,0.00258351893095776,0.0467863454562367,0.0166858338596383,1,1828
"534829","2016-03-24 22:00:00+00:00","FB.O","Facebook Inc",17839119,113.05,2016712402.95,0.00483897798187456,0.0264289329668413,0.00453172205438057,0.0533917256802088,-0.0273202386767167,1,1841
"538239","2016-03-28 22:00:00+00:00","FB.O","Facebook Inc",21351751,113.69,2427480571.19,0.00522696713502175,0.0333094970157937,0.00566121185316226,0.0391189105200622,-0.0434069448239444,1,1845
"539201","2016-03-29 22:00:00+00:00","FB.O","Facebook Inc",29825340,116.14,3463914987.6,0.0139124688858535,0.0464196902113079,0.021549828480957,0.0568750568750569,-0.0440737404772972,1,1847
"540231","2016-03-30 22:00:00+00:00","FB.O","Facebook Inc",33235184,114.7,3812075604.8,-0.0159168783841956,0.0236693418702228,-0.0123988289994834,0.0364145658263306,-0.056230802185763,1,1846
"542073","2016-03-31 22:00:00+00:00","FB.O","Facebook Inc",21207526,114.1,2419778716.6,-0.00402198088954756,0.0137704496816919,-0.00523103748910203,0.0171153503298269,-0.0558399090923414,1,1851
"544066","2016-04-01 22:00:00+00:00","FB.O","Facebook Inc",24760504,116.06,2873704094.24,0.0128468905732074,0.0443441710743274,0.0171779141104296,0.0453972257250945,-0.0447962286836015,1,1843
"547132","2016-04-04 22:00:00+00:00","FB.O","Facebook Inc",48487913,112.55,5457314608.15,-0.0272894072063022,0.00984861810265038,-0.030242977770119,0.00986989681471506,-0.0513701237493459,1,1847
"547964","2016-04-05 22:00:00+00:00","FB.O","Facebook Inc",22962365,112.22,2576836600.3,0.00584322760701475,0.00384857412988079,-0.00293203020879607,0.00330800178810908,-0.0638143101378304,1,1847
"549884","2016-04-06 22:00:00+00:00","FB.O","Facebook Inc",20814640,113.71,2366832714.4,0.0040296736801848,0.0102077839064788,0.013277490643379,0.0130066815144765,-0.0494713037958026,1,1849
"551781","2016-04-07 22:00:00+00:00","FB.O","Facebook Inc",20714537,113.64,2353999984.68,0.0101648439037616,0.00851023918056494,-0.000615601090493301,0.00977430247023281,-0.0638025716925784,1,1847
"553354","2016-04-08 22:00:00+00:00","FB.O","Facebook Inc",48497808,110.63,5365312499.04,-0.0287644792899877,-0.025968488164331,-0.0264871524111229,-0.02140645731977,-0.0346330499850789,1,1847
"556412","2016-04-11 22:00:00+00:00","FB.O","Facebook Inc",39762304,108.99,4333693512.96,-0.0124356646131951,-0.0439672714257903,-0.0148241887372322,-0.0413404872899992,-0.0163156823946442,1,1849
"557810","2016-04-12 22:00:00+00:00","FB.O","Facebook Inc",26248081,110.61,2903300239.41,0.00677633123754141,-0.0527601235110185,0.0148637489677952,-0.0476149474771828,-0.0557103956743064,1,1849
"559759","2016-04-13 22:00:00+00:00","FB.O","Facebook Inc",88227393,110.51,9750009200.43,-0.00853206878870436,-0.0569131367084438,-0.000904077389024427,-0.0365300784655623,0.079658048506836,1,1847
"561951","2016-04-14 22:00:00+00:00","FB.O","Facebook Inc",28473322,110.84,3155983010.48,0.00284906107669963,-0.0552239789694179,0.00298615509908595,-0.0285714285714285,0.0504586778935087,1,1842
"563926","2016-04-15 22:00:00+00:00","FB.O","Facebook Inc",20922803,109.64,2293976120.92,-0.0100766661521796,-0.0654120180054737,-0.010826416456153,-0.0553162157504739,0.0659797182536715,1,1831
"565417","2016-04-18 22:00:00+00:00","FB.O","Facebook Inc",21167199,110.45,2337917129.55,0.00162233493403817,-0.0563380968564113,0.00738781466618033,-0.018658374055975,0.0418129457695565,1,1828
"566329","2016-04-19 22:00:00+00:00","FB.O","Facebook Inc",30210455,112.29,3392331991.95,0.0138431431017268,-0.0676594752717382,0.0166591217745586,0.000623774728212512,0.00517176861545834,1,1830
"569169","2016-04-20 22:00:00+00:00","FB.O","Facebook Inc",21027901,112.42,2363956630.42,0.000462276341758341,-0.0514885144632949,0.00115771662659192,-0.0113446486676633,0.0111150300547526,1,1826
"571211","2016-04-21 22:00:00+00:00","FB.O","Facebook Inc",20875230,113.44,2368086091.2,0.0133066295183606,-0.0513829213020617,0.00907311866215976,-0.00175994368180221,0.0191101794607569,1,1825
"572436","2016-04-22 22:00:00+00:00","FB.O","Facebook Inc",38458201,110.56,4251938702.56,-0.025432675264858,-0.0381973919072402,-0.0253878702397743,-0.000632739763174461,0.059838284956645,1,1828
"574241","2016-04-25 22:00:00+00:00","FB.O","Facebook Inc",21017895,110.1,2314070239.5,-0.00243493545875763,-0.0221171693899785,-0.00416063675832135,0.0101844205890449,0.0570340713990822,1,1827
"575794","2016-04-26 22:00:00+00:00","FB.O","Facebook Inc",22521534,108.76,2449442037.84,-0.0139507985827668,-0.039815081412489,-0.0121707538601271,-0.0167254316969532,0.106572836731688,1,1828
"577683","2016-04-27 22:00:00+00:00","FB.O","Facebook Inc",52213107,108.89,5685485221.23,-7.78100242553891e-05,-0.0231768593438839,0.00119529238690697,-0.0146593068500589,-0.0185259413733545,1,1829
"579783","2016-04-28 22:00:00+00:00","FB.O","Facebook Inc",87110080,116.73,10168359638.4,0.0705300048334787,0.0544789427949322,0.0719992653136192,0.0531396607722843,0.0221524786336488,1,1831
"581445","2016-04-29 22:00:00+00:00","FB.O","Facebook Inc",37140594,117.58,4366991042.52,0.00621201648439355,0.068762763124558,0.00728176132956393,0.0724188252462605,-0.00381813586558125,1,1836
"582441","2016-05-02 22:00:00+00:00","FB.O","Facebook Inc",28095168,118.57,3331244069.76,0.0104354595922282,0.0661420282816037,0.00841979928559278,0.0735174287007694,0.00152197075464041,1,1837
"585480","2016-05-03 22:00:00+00:00","FB.O","Facebook Inc",24117463,117.43,2832113680.09,-0.0117484013766987,0.0216199917257038,-0.0096145736695622,0.0457743343129398,-0.0101709808199348,1,1840
"587841","2016-05-04 22:00:00+00:00","FB.O","Facebook Inc",23448440,118.06,2768322826.4,0.00327269485882137,0.0147883490158526,0.00536489823724762,0.0501690090731186,-0.0151796554121698,1,1840
"589716","2016-05-05 22:00:00+00:00","FB.O","Facebook Inc",22056749,117.81,2598505599.69,-0.00225339717624779,0.0100613609230858,-0.00211756733864132,0.0385225669957687,-0.00617531209707855,1,1836
"590198","2016-05-06 22:00:00+00:00","FB.O","Facebook Inc",26395568,119.49,3154006420.32,0.0164511951997648,0.0533610255695662,0.0142602495543671,0.0807706222865412,-0.0214057156437456,1,1834
"592050","2016-05-09 22:00:00+00:00","FB.O","Facebook Inc",21138059,119.24,2520502155.16,-0.00165844667956979,0.0577185802813189,-0.00209222529081932,0.0830154405086285,-0.034982110086053,1,1835
"594007","2016-05-10 22:00:00+00:00","FB.O","Facebook Inc",23220046,120.5,2798015543,0.0162933981536108,0.101198114556051,0.0105669238510568,0.10794409709452,-0.0230838470316038,1,1834
"595264","2016-05-11 22:00:00+00:00","FB.O","Facebook Inc",22038396,119.52,2634029089.92,-0.011999054949793,0.0674420865417994,-0.00813278008298757,0.0976214528423178,0.00478411726951775,1,1834
"597750","2016-05-12 22:00:00+00:00","FB.O","Facebook Inc",22035465,120.28,2650425730.2,0.00629246114304064,0.0192667209257291,0.00635876840696126,0.0304120620234729,0.0219612711223227,1,1832
"599633","2016-05-13 22:00:00+00:00","FB.O","Facebook Inc",18124286,119.81,2171470705.66,-0.0061500635304407,0.00226138960628516,-0.00390754905221147,0.0189658105119919,0.0431485506539472,1,1825
"601539","2016-05-16 22:00:00+00:00","FB.O","Facebook Inc",31247834,118.67,3708180460.78,-0.00548458843263528,-0.0114232839858447,-0.00951506552040726,0.00084338365522485,0.0194193100207346,1,1825
"604311","2016-05-17 22:00:00+00:00","FB.O","Facebook Inc",21328648,117.35,2502916842.8,-0.0137402279019454,-0.0130976667930421,-0.0111232830538469,-0.00068125691901566,0.0477439421123085,1,1822
"605752","2016-05-18 22:00:00+00:00","FB.O","Facebook Inc",21642299,117.65,2546216477.35,0.00262970824629587,-0.00631594742048619,0.00255645504899893,-0.00347281043537184,0.0451703925169039,1,1822
"606312","2016-05-19 22:00:00+00:00","FB.O","Facebook Inc",20544109,116.81,2399757372.29,-0.00834798997770478,-0.0166762728972458,-0.00713982150446246,-0.00848824378236146,0.0371794894291665,1,1820
"608767","2016-05-20 22:00:00+00:00","FB.O","Facebook Inc",18944831,117.35,2223175917.85,0.00615379843873538,-0.0219023724151508,0.00462289187569542,-0.0179094484894133,0.0324099373233991,1,1825
"609900","2016-05-23 22:00:00+00:00","FB.O","Facebook Inc",20441004,115.97,2370543233.88,-0.0121833942233086,-0.0370240619588738,-0.0117596932253941,-0.0274236833277424,0.0209655197148897,1,1830
"613299","2016-05-24 22:00:00+00:00","FB.O","Facebook Inc",20183627,117.7,2375612897.9,0.0150107726868787,-0.0335677450964359,0.0149176511166682,-0.0232365145228216,-0.000153021346916251,1,1826
"615182","2016-05-25 22:00:00+00:00","FB.O","Facebook Inc",20035494,117.89,2361984387.66,0.00155053607430321,0.0195083534592771,0.00161427357689048,-0.0136378848728246,-0.00864397595031657,1,1830
"616389","2016-05-26 22:00:00+00:00","FB.O","Facebook Inc",18481340,119.47,2207965689.8,0.0134049712426304,0.0230112012077774,0.0134023242005259,-0.00673428666444964,-0.0384852087469034,1,1829
"617950","2016-05-27 22:00:00+00:00","FB.O","Facebook Inc",13493563,119.38,1610861550.94,-0.00351737025529871,0.0447319671877816,-0.000753327195111786,-0.00358901594190808,-0.0372928642181123,1,1829
"620692","2016-05-31 22:00:00+00:00","FB.O","Facebook Inc",23547597,118.81,2797689999.57,-0.00405959297051315,0.0272255423751315,-0.00477466912380631,0.00117974214207472,-0.0201718234730451,1,1828
"621415","2016-06-01 22:00:00+00:00","FB.O","Facebook Inc",15029494,118.78,1785203297.32,-0.00103323500029071,0.048917249974188,-0.000252503997979936,0.0121857690668941,-0.0251335599717289,1,1831
"623104","2016-06-02 22:00:00+00:00","FB.O","Facebook Inc",13228310,118.93,1573242908.3,-0.000565520189991986,0.045098481969667,0.00126283886176126,0.0108797280067998,-0.0240340023267776,1,1828
"624791","2016-06-03 22:00:00+00:00","FB.O","Facebook Inc",14135114,118.47,1674586955.58,-0.00172242771540025,0.0441852626933452,-0.00386782140755071,0.0142111120623234,-0.0261559975792044,1,1825
"626604","2016-06-06 22:00:00+00:00","FB.O","Facebook Inc",12744676,118.79,1513940062.04,-0.000888885176374263,0.0384849950105543,0.00270110576517268,0.012270984235194,-0.027601290254993,1,1823
"629613","2016-06-07 22:00:00+00:00","FB.O","Facebook Inc",17103023,117.76,2014051988.48,-0.0095786246730292,0.0352354011468871,-0.00867076353228391,0.0154350262999052,-0.0125520361321998,1,1826
"631017","2016-06-08 22:00:00+00:00","FB.O","Facebook Inc",14505596,118.39,1717317510.44,0.00298734574411149,0.0138364385735863,0.00534986413043481,0.0058623619371283,-0.0182018146194078,1,1824
"632504","2016-06-09 22:00:00+00:00","FB.O","Facebook Inc",13859240,118.56,1643151494.4,0.00255337870153561,0.0075483640149989,0.00143593208885884,0.00568326405971664,-0.0519533816091959,1,1802
"634310","2016-06-10 22:00:00+00:00","FB.O","Facebook Inc",18510826,116.62,2158732528.12,-0.00928929065438468,-0.0249412443706554,-0.0163630229419703,-0.0238553611785385,0.00371390905462342,1,1801
"636923","2016-06-13 22:00:00+00:00","FB.O","Facebook Inc",31718239,113.95,3614293334.05,-0.0152597450606569,-0.0391861017603347,-0.0228948722346082,-0.0454850058636287,0.00437556645935221,1,1800
"638372","2016-06-14 22:00:00+00:00","FB.O","Facebook Inc",17618479,114.94,2025067976.26,0.0104599946295638,-0.0235959808982719,0.00868802106186917,-0.032573015739416,1.46221797269336e-05,1,1798
"640703","2016-06-15 22:00:00+00:00","FB.O","Facebook Inc",19819432,114.6,2271306907.2,-0.00067159117689688,-0.0221204883808903,-0.00295806507743168,-0.0351911096144133,0.00372265771260586,1,1801
"641951","2016-06-16 22:00:00+00:00","FB.O","Facebook Inc",19236255,114.39,2200435209.45,-0.00580950210964937,-0.0238835387952317,-0.00183246073298426,-0.0381737156310435,-0.0118946367586777,1,1801
"643377","2016-06-17 22:00:00+00:00","FB.O","Facebook Inc",24644308,113.02,2785299690.16,-0.00769855297984794,-0.0302509989223336,-0.0119765713786171,-0.0460032075630962,-0.0075939231678142,1,1795
"645224","2016-06-20 22:00:00+00:00","FB.O","Facebook Inc",20785390,113.37,2356439664.3,-0.00444755433278206,-0.0299532974346388,0.00309679702707499,-0.0456267362572608,-0.00631403498021697,1,1796
"646433","2016-06-21 22:00:00+00:00","FB.O","Facebook Inc",19166269,114.38,2192237848.22,0.00529429653646713,-0.0149408254567622,0.00890888242039334,-0.0287024456521739,0.0123506595314243,1,1796
"648003","2016-06-22 22:00:00+00:00","FB.O","Facebook Inc",14846329,113.91,1691145336.39,-0.0019741957969602,-0.0181898068429153,-0.00410910998426295,-0.037841033871104,0.0109209537193022,1,1795
"650430","2016-06-23 22:00:00+00:00","FB.O","Facebook Inc",16176895,115.08,1861637076.6,-0.00562103988662998,-0.0280743586655565,0.0102712667895708,-0.0293522267206479,0.0413519956415199,1,1790
"653160","2016-06-24 22:00:00+00:00","FB.O","Facebook Inc",40643130,112.08,4555282010.4,0.00399207287570525,-0.00619559672004964,-0.0260688216892596,-0.0389298576573487,-0.0123175342650459,1,1788
"654310","2016-06-27 22:00:00+00:00","FB.O","Facebook Inc",36409606,108.97,3967554765.82,-0.0112210896241138,-0.00334771576931238,-0.0277480371163454,-0.0437033786748574,-0.023256321166092,1,1792
"655837","2016-06-28 22:00:00+00:00","FB.O","Facebook Inc",26813842,112.7,3021919993.4,0.0149423601659337,0.000411791943273444,0.0342296044782968,-0.0194884287454323,-0.02895907897805,1,1795
"657586","2016-06-29 22:00:00+00:00","FB.O","Facebook Inc",20968273,114.16,2393738045.68,-0.00503243218390924,-0.00347132906746364,0.0129547471162377,-0.00383944153577664,-0.0227123278358434,1,1793
"660347","2016-06-30 22:00:00+00:00","FB.O","Facebook Inc",23192716,114.28,2650463584.48,-0.0125049299960447,-0.0114183258109318,0.00105115627189911,-0.000961622519450978,-0.00551989512646822,1,1788
"661757","2016-07-01 22:00:00+00:00","FB.O","Facebook Inc",14980023,114.19,1710568826.37,-0.00273316563019257,-0.00606514852823569,-0.000787539376968849,0.0103521500619359,0.00822290206714033,1,1794
"662694","2016-07-05 22:00:00+00:00","FB.O","Facebook Inc",14207037,114,1619602218,0.0050680109548819,0.00279415378387376,-0.00166389351081531,0.00555702566816607,0.0256086758957739,1,1799
"664350","2016-07-06 22:00:00+00:00","FB.O","Facebook Inc",24337586,116.7,2840196286.2,0.0182136080681267,0.0143337378853626,0.0236842105263158,0.0202832663052981,0.00754462275155198,1,1798
"666811","2016-07-07 22:00:00+00:00","FB.O","Facebook Inc",16630201,115.85,1926608785.85,-0.00638746003615217,0.00948831874543433,-0.00728363324764358,0.0170309893775789,-0.000570619537744479,1,1797
"668115","2016-07-08 22:00:00+00:00","FB.O","Facebook Inc",18142597,117.24,2127038072.28,-0.00341178915979536,0.00780154264314295,0.0119982736296935,0.0187695516162669,0.0107555555653843,1,1797
"669605","2016-07-11 22:00:00+00:00","FB.O","Facebook Inc",17711570,117.87,2087662755.9,0.00191232976302562,-0.0142640557988692,0.00537359263050163,0.0516595289079229,0.0152008732280781,1,1801
"672733","2016-07-12 22:00:00+00:00","FB.O","Facebook Inc",15217700,117.93,1794623361,-0.00638009649412654,-0.0160422384946088,0.000509035377958877,0.0822244654492064,0.0273057362699637,1,1800
"673232","2016-07-13 22:00:00+00:00","FB.O","Facebook Inc",16207662,116.78,1892730768.36,-0.00987830362507063,-0.0313843491814956,-0.00975154752819474,0.0362023070097603,0.0825325200634368,1,1796
"675533","2016-07-14 22:00:00+00:00","FB.O","Facebook Inc",14579736,117.29,1710057235.44,-0.000651568076551044,-0.0236970801853868,0.00436718616201404,0.0274176594253679,0.057785021790614,1,1797
"678103","2016-07-15 22:00:00+00:00","FB.O","Facebook Inc",16645964,116.86,1945247353.04,-0.00277823294083552,-0.011149848306973,-0.00366612669451793,0.0225761288064403,0.0534755848018653,1,1798
"680218","2016-07-18 22:00:00+00:00","FB.O","Facebook Inc",20868367,119.37,2491056968.79,0.019193275298382,0.0108747469705362,0.0214786924525072,0.0453629915053859,0.0416258840094992,1,1798
"680522","2016-07-19 22:00:00+00:00","FB.O","Facebook Inc",21541292,120.61,2598095228.12,0.0117205760697664,0.0169882379443619,0.0103878696489905,0.0579824561403508,0.0166464260838738,1,1799
