"","time","assetCode","assetName","volume","price","mcap","mkres1","mkres10","mkres1_raw","mkres10_raw","mkres10_pred","active_rate","points"
"497501","2016-02-24 22:00:00+00:00","AMZN.O","Amazon.com Inc",6231668,554.04,3452593338.72,-0.00179931626467721,0.0120171204952558,0.00198936593482091,0.149293671043624,-0.0757843518894057,1,1823
"498721","2016-02-25 22:00:00+00:00","AMZN.O","Amazon.com Inc",4525463,555.15,2512310784.45,-0.00755815468763879,-0.0489835120954669,0.00200346545375796,0.131850432229653,-0.0475041877207002,1,1823
"501051","2016-02-26 22:00:00+00:00","AMZN.O","Amazon.com Inc",4877039,555.23,2707878363.97,0.00158343820439414,-0.116278097842096,0.000144105196793642,0.102040411257989,-0.0713515689043389,1,1822
"501953","2016-02-29 22:00:00+00:00","AMZN.O","Amazon.com Inc",4145396,552.52,2290414197.92,0.000264838328750218,-0.0360501515309676,-0.00488086018406797,0.0896111067287213,-0.0730831922924747,1,1824
"504727","2016-03-01 22:00:00+00:00","AMZN.O","Amazon.com Inc",5038452,579.04,2917465246.08,0.0107009472822137,-0.0426579483100883,0.0479982625063347,0.111187871809633,-0.0572742023465107,1,1825
"505308","2016-03-02 22:00:00+00:00","AMZN.O","Amazon.com Inc",4582170,580.21,2658620855.7,-0.00432834334780983,-0.025192268173934,0.00202058579718156,0.0863321475379142,-0.0698970846683667,1,1826
"507382","2016-03-03 22:00:00+00:00","AMZN.O","Amazon.com Inc",2741292,577.49,1583068717.08,-0.00984746067015163,-0.0431770058324211,-0.00468795780837972,0.0999809523809525,-0.0983390810578484,1,1830
"509122","2016-03-04 22:00:00+00:00","AMZN.O","Amazon.com Inc",3416545,575.14,1964991691.3,-0.00908433838760889,-0.0829008170949318,-0.00406933453393132,0.0752290147691157,-0.122321482374674,1,1825
"512564","2016-03-07 22:00:00+00:00","AMZN.O","Amazon.com Inc",4932527,562.8,2776026195.6,-0.0228093559079071,-0.101405405888273,-0.0214556455819453,0.00589812332439665,-0.123867477141036,1,1833
"512940","2016-03-08 22:00:00+00:00","AMZN.O","Amazon.com Inc",4729952,560.26,2650002907.52,0.00855594463281581,-0.0956104712446053,-0.00451314854299922,0.0132383260389914,-0.126727122732955,1,1835
"515861","2016-03-09 22:00:00+00:00","AMZN.O","Amazon.com Inc",4377283,559.47,2448958520.01,-0.00668207967588731,-0.0962476743934861,-0.00141005961517859,0.00980073640892365,-0.0753469394880141,1,1832
"517454","2016-03-10 22:00:00+00:00","AMZN.O","Amazon.com Inc",3919892,558.93,2190945235.56,-0.00112443666422104,-0.0569349074472778,-0.000965199206391931,0.00680897054850038,-0.0405830519439688,1,1829
"518219","2016-03-11 22:00:00+00:00","AMZN.O","Amazon.com Inc",3771310,569.61,2148175889.1,0.00203038619603292,-0.0912565269306203,0.0191079383822663,0.0258991769176737,0.00366118963118351,1,1830
"520597","2016-03-14 22:00:00+00:00","AMZN.O","Amazon.com Inc",3454152,573.37,1980507132.24,0.00828009857632138,-0.0832510979685839,0.00660100770702754,0.0377361905451388,-0.0101905411107422,1,1830
"523529","2016-03-15 22:00:00+00:00","AMZN.O","Amazon.com Inc",3876821,577.02,2237003253.42,0.00906264331096153,-0.0544996106163577,0.00636587195004967,-0.00348853274385186,-0.0194612404572204,1,1830
"523657","2016-03-16 22:00:00+00:00","AMZN.O","Amazon.com Inc",3537669,574.27,2031577176.63,-0.0127698338698284,-0.0665617734940115,-0.00476586600117845,-0.0102376725668294,0.0141849271437362,1,1831
"526548","2016-03-17 22:00:00+00:00","AMZN.O","Amazon.com Inc",5928105,559.44,3316419061.2,-0.0346030158624463,-0.0956874807210581,-0.0258240897138975,-0.0312559524840256,0.0522569705798824,1,1827
"528935","2016-03-18 22:00:00+00:00","AMZN.O","Amazon.com Inc",7296885,552.08,4028464270.8,-0.018737575724237,-0.115147969618149,-0.0131560131560132,-0.0400945856660986,0.0806311430763877,1,1828
"529217","2016-03-21 22:00:00+00:00","AMZN.O","Amazon.com Inc",5155732,553.98,2856172413.36,0.00215423585845434,-0.108077563869005,0.00344153021301263,-0.0156716417910446,0.075577724158452,1,1831
"531701","2016-03-22 22:00:00+00:00","AMZN.O","Amazon.com Inc",4000564,560.48,2242236110.72,0.0126204985343896,-0.131327565414028,0.0117332755695152,0.000392674829543527,0.0788047014576492,1,1829
"534370","2016-03-23 22:00:00+00:00","AMZN.O","Amazon.com Inc",3983720,569.63,2269246423.6,0.0218343417329132,-0.0673385583365606,0.0163252926063373,0.0181600443276673,0.059377357491125,1,1828
"535572","2016-03-24 22:00:00+00:00","AMZN.O","Amazon.com Inc",5185539,582.95,3022909960.05,0.0236879176679276,-0.0316260640765767,0.0233835998806244,0.0429749700320257,0.0303920038291811,1,1841
"536616","2016-03-28 22:00:00+00:00","AMZN.O","Amazon.com Inc",3121522,579.87,1810076962.14,-0.0057601498689462,-7.86956529995608e-05,-0.00528347199588308,0.018012324221836,0.0377257823335918,1,1845
"539845","2016-03-29 22:00:00+00:00","AMZN.O","Amazon.com Inc",4392567,593.86,2608569838.62,0.0156231151656008,-0.00734983318741383,0.0241260972286892,0.0357360866456216,0.0247266091869011,1,1847
"541499","2016-03-30 22:00:00+00:00","AMZN.O","Amazon.com Inc",3890461,598.69,2329180096.09,0.00382540078244118,-0.0154633868794689,0.00813323005422162,0.0375550240892866,0.0475070943091587,1,1846
"543276","2016-03-31 22:00:00+00:00","AMZN.O","Amazon.com Inc",2681811,593.64,1592030282.04,-0.00800491514187132,0.00930982369416856,-0.00843508326512898,0.0337297786755359,0.0822920871725503,1,1851
"544787","2016-04-01 22:00:00+00:00","AMZN.O","Amazon.com Inc",2917386,598.5,1746055521,0.006603608321437,0.0538461220514993,0.00818677986658578,0.0698198198198197,0.0497084206521464,1,1843
"546742","2016-04-04 22:00:00+00:00","AMZN.O","Amazon.com Inc",2470825,593.19,1465668681.75,-0.00779549356189735,0.0750679591120599,-0.0088721804511277,0.0744638458194464,0.107496493122888,1,1847
"548275","2016-04-05 22:00:00+00:00","AMZN.O","Amazon.com Inc",2308884,586.14,1353329267.76,-0.0069802056951248,0.055008344247807,-0.0118848935416984,0.0580526372793242,0.0983910604896235,1,1847
"550003","2016-04-06 22:00:00+00:00","AMZN.O","Amazon.com Inc",2849909,602.08,1715873210.72,0.0199663071182867,0.083898628760467,0.0271948681202443,0.0742220953468455,0.0636828101261422,1,1849
"552062","2016-04-07 22:00:00+00:00","AMZN.O","Amazon.com Inc",3189037,591.43,1886092152.91,-0.00717876388476442,0.0411937766441308,-0.0176886792452832,0.0382704562610816,0.0501078937240354,1,1847
"554329","2016-04-08 22:00:00+00:00","AMZN.O","Amazon.com Inc",2591936,594.6,1541165145.6,0.00282479074275162,0.0259873238761661,0.00535989043504737,0.0199845612831289,0.0296566870513494,1,1847
"556562","2016-04-11 22:00:00+00:00","AMZN.O","Amazon.com Inc",2704267,595.93,1611553833.31,0.00468332013351081,0.0300592678839475,0.00223679784729214,0.0276958628658146,0.03867507616787,1,1849
"558387","2016-04-12 22:00:00+00:00","AMZN.O","Amazon.com Inc",2641062,603.17,1593009366.54,0.00384305614411865,0.019014923075057,0.0121490779118354,0.0156770956117602,0.00338677472641909,1,1849
"558918","2016-04-13 22:00:00+00:00","AMZN.O","Amazon.com Inc",4228349,614.82,2599673532.18,0.00957431478856967,0.0417409854897444,0.0193146210852664,0.0269421570428769,-0.00143629102114828,1,1847
"560562","2016-04-14 22:00:00+00:00","AMZN.O","Amazon.com Inc",3512136,620.75,2180158422,0.00947507382814601,0.0639638058698111,0.00964509937867986,0.0456674078566135,0.0724930974408934,1,1842
"563983","2016-04-15 22:00:00+00:00","AMZN.O","Amazon.com Inc",2887681,625.89,1807370661.09,0.00929443812037107,0.0517579109377649,0.00828030608135322,0.045764411027569,0.0625186173735307,1,1831
"564338","2016-04-18 22:00:00+00:00","AMZN.O","Amazon.com Inc",4360883,635.35,2770687014.05,0.00656655250675943,0.0891141826898745,0.0151144769847738,0.0710733491798581,0.0624222944353518,1,1828
"566983","2016-04-19 22:00:00+00:00","AMZN.O","Amazon.com Inc",4055870,627.9,2546680773,-0.015901983287368,0.0879214935355216,-0.0117258204139451,0.07124577745931,0.049891518728374,1,1830
"568036","2016-04-20 22:00:00+00:00","AMZN.O","Amazon.com Inc",2609425,632.99,1651739930.75,0.00707680704071602,0.0562974045972294,0.00810638636725591,0.0513386925325539,0.0629987525301675,1,1826
"570624","2016-04-21 22:00:00+00:00","AMZN.O","Amazon.com Inc",2596298,631,1638264038,0.00401118967725847,0.0557118462538426,-0.00314380953885529,0.0669056354936342,0.0467522057158276,1,1825
"571850","2016-04-22 22:00:00+00:00","AMZN.O","Amazon.com Inc",5083904,620.5,3154562432,-0.0167177797123896,0.0290386073605928,-0.0166402535657686,0.0435586949209552,0.0874314474789662,1,1828
"574917","2016-04-25 22:00:00+00:00","AMZN.O","Amazon.com Inc",2682924,626.2,1680047008.8,0.0121320887230946,0.0341818438971245,0.00918614020950859,0.050794556407632,0.101464453812474,1,1827
"575586","2016-04-26 22:00:00+00:00","AMZN.O","Amazon.com Inc",2521433,616.88,1555421589.04,-0.0178863292231234,0.0137725867321862,-0.0148834238262536,0.0227299103072103,0.150781670134295,1,1828
"578462","2016-04-27 22:00:00+00:00","AMZN.O","Amazon.com Inc",4068767,606.57,2467991999.19,-0.0191598595602459,-0.0189121892495926,-0.016713137076903,-0.0134185615302039,0.155226242669115,1,1829
"578768","2016-04-28 22:00:00+00:00","AMZN.O","Amazon.com Inc",7872605,602,4739308210,0.00535105594745298,-0.0248087981362269,-0.00753416753218927,-0.0302053966975433,0.0691919562647109,1,1831
"582167","2016-04-29 22:00:00+00:00","AMZN.O","Amazon.com Inc",10310739,659.59,6800860337.01,0.0993388110114348,0.0632553770173943,0.0956644518272425,0.0538433271022065,0.0612946561017339,1,1836
"583830","2016-05-02 22:00:00+00:00","AMZN.O","Amazon.com Inc",6578517,683.85,4498718850.45,0.0291868413421053,0.0812255382009608,0.0367804242029139,0.0763358778625953,0.0434040755334162,1,1837
"585853","2016-05-03 22:00:00+00:00","AMZN.O","Amazon.com Inc",4923351,671.32,3305143993.32,-0.00890291808908902,0.0750644051133878,-0.0183227315931856,0.0691511387163561,0.034237552707553,1,1840
"586798","2016-05-04 22:00:00+00:00","AMZN.O","Amazon.com Inc",4635462,670.9,3109931455.8,0.00531673111100408,0.0632525834504319,-0.00062563308109409,0.0598903616170872,0.0231018040084003,1,1840
"588493","2016-05-05 22:00:00+00:00","AMZN.O","Amazon.com Inc",4884114,659.09,3219070696.26,-0.0174011090425757,0.0460659912045731,-0.0176032195558204,0.0445166402535657,0.0653266643297098,1,1836
"591093","2016-05-06 22:00:00+00:00","AMZN.O","Amazon.com Inc",4365345,673.95,2942024262.75,0.0204652726030008,0.0839663892435822,0.0225462379948111,0.0861402095084609,0.0415678755649792,1,1834
"592122","2016-05-09 22:00:00+00:00","AMZN.O","Amazon.com Inc",3982161,679.75,2706873939.75,0.00810197210378327,0.081891033441596,0.00860597967208232,0.0855158096454807,-0.00085763141516853,1,1835
"594504","2016-05-10 22:00:00+00:00","AMZN.O","Amazon.com Inc",6105570,703.07,4292643099.9,0.0222017603699757,0.138387409700592,0.034306730415594,0.139719232265595,-0.00125735472960378,1,1834
"596072","2016-05-11 22:00:00+00:00","AMZN.O","Amazon.com Inc",7338196,713.23,5233821533.08,0.0222055710954317,0.164886009209468,0.0144509081599271,0.175841205466805,0.0156030706564089,1,1834
"597975","2016-05-12 22:00:00+00:00","AMZN.O","Amazon.com Inc",5048150,717.93,3624218329.5,0.00671886275413821,0.187617202150003,0.00658973963518061,0.192574750830565,0.0313086336209069,1,1832
"599472","2016-05-13 22:00:00+00:00","AMZN.O","Amazon.com Inc",4763419,709.92,3381646416.48,-0.00351492581263481,0.0685827002762683,-0.0111570765952113,0.0763049773344047,0.0572919843490619,1,1825
"601213","2016-05-16 22:00:00+00:00","AMZN.O","Amazon.com Inc",5432920,710.66,3860958927.2,-0.00590542429151283,0.0335905449310942,0.00104237097137716,0.0392045039116764,0.0444859584885418,1,1825
"604181","2016-05-17 22:00:00+00:00","AMZN.O","Amazon.com Inc",5121357,695.27,3560725881.39,-0.0132514664979686,0.0295671527908259,-0.0216559254777249,0.0356759816480963,0.0889618707884332,1,1822
"604833","2016-05-18 22:00:00+00:00","AMZN.O","Amazon.com Inc",4283189,697.45,2987310168.05,0.00293123758230319,0.0379224038766512,0.00313547255023239,0.0395737069607991,0.0930138395017759,1,1822
"606833","2016-05-19 22:00:00+00:00","AMZN.O","Amazon.com Inc",3025566,698.52,2113418362.32,0.00522951737455203,0.0546773564529988,0.00153416015484975,0.0598249101033241,0.0771149814565834,1,1820
"608628","2016-05-20 22:00:00+00:00","AMZN.O","Amazon.com Inc",2916165,702.8,2049480762,0.000574185324107371,0.0397831969393128,0.0061272404512398,0.0428073299206171,0.0782354535598761,1,1825
"610872","2016-05-23 22:00:00+00:00","AMZN.O","Amazon.com Inc",2595082,696.75,1808123383.5,-0.00659040341039551,0.0174476663730537,-0.00860842344906088,0.0250091945568223,0.0788096078624157,1,1830
"611705","2016-05-24 22:00:00+00:00","AMZN.O","Amazon.com Inc",3033782,704.2,2136389284.4,-0.000924881810110497,-0.0070590438445522,0.010692500897022,0.00160723683274777,0.042122534084817,1,1826
"613743","2016-05-25 22:00:00+00:00","AMZN.O","Amazon.com Inc",3276631,708.35,2321001568.85,-2.53605912833368e-05,0.0267114683656578,0.00589321215563765,-0.00684211264248558,0.0276903163830648,1,1830
"616078","2016-05-26 22:00:00+00:00","AMZN.O","Amazon.com Inc",2446681,714.91,1749156713.71,0.00944789936545755,0.0270781237193357,0.00926095856568065,-0.00420653824188988,-0.00115283785405345,1,1829
"618008","2016-05-27 22:00:00+00:00","AMZN.O","Amazon.com Inc",2249164,712.24,1601944567.36,-0.00698099942654859,0.0576263857641442,-0.00373473584087503,0.00326797385620914,-7.69864685864189e-05,1,1829
"619133","2016-05-31 22:00:00+00:00","AMZN.O","Amazon.com Inc",3618323,722.79,2615287681.17,0.0161037524229741,0.0484270951912272,0.0148124227788384,0.0170686404187657,0.00368094641888581,1,1828
"621672","2016-06-01 22:00:00+00:00","AMZN.O","Amazon.com Inc",3263107,719.44,2347609700.08,-0.00587582446342242,0.0816346741370061,-0.00463481785857567,0.0347634731830802,-0.00475203416516833,1,1831
"623928","2016-06-02 22:00:00+00:00","AMZN.O","Amazon.com Inc",3026583,728.24,2204078803.92,0.00944912749371029,0.0897198958462149,0.0122317357945068,0.0441465338017062,-0.00321532330405886,1,1828
"625597","2016-06-03 22:00:00+00:00","AMZN.O","Amazon.com Inc",3367306,725.54,2443115195.24,-0.000727781347002142,0.0859744191026579,-0.00370756893331869,0.0386817843440417,-0.00799017806657681,1,1825
"626918","2016-06-06 22:00:00+00:00","AMZN.O","Amazon.com Inc",2704806,726.73,1965663664.38,-0.00305460730159382,0.0825883018518037,0.00164015767566239,0.034049516220831,-0.00744669512573082,1,1823
"628397","2016-06-07 22:00:00+00:00","AMZN.O","Amazon.com Inc",2732463,723.74,1977592771.62,-0.00530245053468034,0.0891458616952218,-0.00411432031153247,0.0387369931826336,-0.00149269425267899,1,1826
"631617","2016-06-08 22:00:00+00:00","AMZN.O","Amazon.com Inc",2223366,726.64,1615586670.24,0.000953086826017975,0.0651124589644044,0.00400696382678856,0.0318659471740981,0.00165024098936595,1,1824
"632544","2016-06-09 22:00:00+00:00","AMZN.O","Amazon.com Inc",2170318,727.65,1579231892.7,0.00237088615551867,0.0444036042769384,0.00138995926456009,0.0272464177313474,-0.0373672847616815,1,1802
"633802","2016-06-10 22:00:00+00:00","AMZN.O","Amazon.com Inc",3425718,717.91,2459357209.38,-0.00438388809895719,0.00654597952144859,-0.0133855562426991,0.00419633240547768,0.00362869567880126,1,1801
"636133","2016-06-13 22:00:00+00:00","AMZN.O","Amazon.com Inc",3352201,715.24,2397628243.24,0.00387021218546856,0.00284266770932361,-0.00371912913874994,0.00421206334943269,0.020184405889053,1,1800
"638103","2016-06-14 22:00:00+00:00","AMZN.O","Amazon.com Inc",2506922,719.3,1803228994.6,0.00724328448630758,-0.00282158157597692,0.00567641630781268,-0.00482851173923271,0.011252892746787,1,1798
"639368","2016-06-15 22:00:00+00:00","AMZN.O","Amazon.com Inc",2709447,714.26,1935249614.22,-0.00515119217529823,-0.00214072157722083,-0.00700681217850685,-0.00720004447903932,0.00330090565773035,1,1801
"641656","2016-06-16 22:00:00+00:00","AMZN.O","Amazon.com Inc",3097961,717.51,2222817997.11,0.00212261291416395,-0.0073200071617911,0.00455016380589712,-0.0147341535757443,-0.0126702826783549,1,1801
"643205","2016-06-17 22:00:00+00:00","AMZN.O","Amazon.com Inc",5897788,706.39,4166138465.32,-0.0126468670942392,-0.0163644983615461,-0.0154980418391382,-0.0263941340243129,0.00315842062623793,1,1795
"645247","2016-06-20 22:00:00+00:00","AMZN.O","Amazon.com Inc",3677162,714.01,2625530439.62,0.00518520236816656,-0.00578374469169825,0.0107872421750024,-0.0175030616597637,0.0143344449848221,1,1796
"647037","2016-06-21 22:00:00+00:00","AMZN.O","Amazon.com Inc",2137534,715.82,1530089587.88,-7.316552070142e-05,0.000379533577933999,0.0025349785017017,-0.0109431563821262,0.0264117207644119,1,1796
"648064","2016-06-22 22:00:00+00:00","AMZN.O","Amazon.com Inc",2260454,710.6,1606278612.4,-0.00572056797829326,-0.00437585576443354,-0.00729233606213853,-0.0220742045579654,0.0272731672844889,1,1795
"649752","2016-06-23 22:00:00+00:00","AMZN.O","Amazon.com Inc",2824974,722.08,2039857225.92,0.00152514363805093,-0.00649811845612519,0.0161553616661976,-0.00765477908335044,0.063100157178994,1,1790
"653159","2016-06-24 22:00:00+00:00","AMZN.O","Amazon.com Inc",7632511,698.96,5334819888.56,0.00260861920644994,0.00522058831783596,-0.032018612896078,-0.0263960663592928,0.0129701900730495,1,1788
"653557","2016-06-27 22:00:00+00:00","AMZN.O","Amazon.com Inc",5584037,691.36,3860579820.32,0.00555580090775031,0.00868908677319982,-0.0108732974705277,-0.0333873944410268,-0.0203065885133006,1,1792
"656226","2016-06-28 22:00:00+00:00","AMZN.O","Amazon.com Inc",4036957,707.95,2857963708.15,0.00642872969806695,0.00668425947005584,0.0239961814394816,-0.0157792298067564,-0.0153070343491616,1,1795
"657250","2016-06-29 22:00:00+00:00","AMZN.O","Amazon.com Inc",3070052,715.6,2196929211.2,-0.00527137297378017,0.00229741539306814,0.0108058478706123,0.0018760675384315,-0.00618536648489885,1,1793
"660280","2016-06-30 22:00:00+00:00","AMZN.O","Amazon.com Inc",2855142,715.62,2043196718.04,-0.0119817623381264,-0.0143643819510195,2.79485746226271e-05,-0.00263410962913402,-0.00581369808348756,1,1788
"662239","2016-07-01 22:00:00+00:00","AMZN.O","Amazon.com Inc",2920423,725.68,2119292562.64,0.0123350828948653,0.00970712133600981,0.0140577401414157,0.0273078610965614,-0.0194148854611652,1,1794
"663461","2016-07-05 22:00:00+00:00","AMZN.O","Amazon.com Inc",2431431,728.1,1770324911.1,0.00923177256225418,0.0168126289470256,0.00333480321904989,0.0197336171762301,-0.012224217077007,1,1799
"665696","2016-07-06 22:00:00+00:00","AMZN.O","Amazon.com Inc",3938249,737.61,2904891844.89,0.00834202294479431,0.0242623223815497,0.0130613926658425,0.0304406135620687,-0.0200810441534067,1,1798
"667176","2016-07-07 22:00:00+00:00","AMZN.O","Amazon.com Inc",2945783,736.57,2169775384.31,-0.000638396284776419,0.0288748568363341,-0.00140995919252718,0.0365465803546299,-0.0142956898966555,1,1797
"667883","2016-07-08 22:00:00+00:00","AMZN.O","Amazon.com Inc",3429217,745.81,2557544330.77,-0.000806289794774734,0.0222387523639814,0.0125446325535929,0.032863394637713,-0.0214945813145219,1,1797
"669634","2016-07-11 22:00:00+00:00","AMZN.O","Amazon.com Inc",3195272,753.78,2408532128.16,0.00767759268239511,0.0107279350941727,0.0106863678416755,0.0784308114913586,-0.0298178464873282,1,1801
"672214","2016-07-12 22:00:00+00:00","AMZN.O","Amazon.com Inc",5623657,748.21,4207676403.97,-0.0132256138970303,-0.0085342920230711,-0.00738942396985853,0.0822292293450591,-0.0175673756820134,1,1800
